Reading_Time_Minutes,Visitors_Per_Day,Engagement_Index,Digitization_Progress,Metadata_Accuracy,Institution_Type,Project_Type,Region,Time_Period_Focus,Primary_Tool_Used
33.775441228372564,251.36398794143628,8.479142642799513,0.42746550043526155,96.2814603893089,University,Digitization,Oceania,1500-1800,Omeka
22.34818154885174,928.3345528890436,8.662829864682344,0.5501137408075191,,Archive,Visualization,Africa,1900-2000,Voyant Tools
27.991431160852834,69.98713775546524,9.218270837033337,0.9660558914646119,95.19013014776608,Library,Text Analysis,Africa,1800-1900,R
36.12433883633683,935.189392210559,10.262938932707035,1.860862294854952,,Archive,Preservation,Asia,1500-1800,Omeka
30.926976127877314,358.59481898483807,,0.7977990757993735,95.76476674013847,Archive,Preservation,Europe,1500-1800,Voyant Tools
25.188129866753467,111.09748412922434,9.428130054485997,0.9586777916854701,95.54704516338694,Archive,Text Analysis,Asia,1900-2000,Python
27.07334693680016,491.21894991036237,,1.2524417892909425,94.50672997075947,University,Visualization,North America,Post-2000,Voyant Tools
33.936426999073376,264.70553344010284,9.893785154335053,0.4698689559694315,95.33099257077609,University,Digitization,Asia,1900-2000,Omeka
27.327539974414314,292.8356301200036,10.645031554345628,5.736966625698864,94.62407898681259,University,Visualization,North America,1500-1800,TEI
31.366901679709873,314.8844528321237,5.967193680974987,3.1086560578523317,95.36086414673018,Archive,Crowdsourcing,Asia,Pre-1500,R
30.55294948621907,805.1622660722368,10.285009150591572,5.844962349676437,96.40355059917299,Library,Visualization,Africa,Pre-1500,Python
27.252442787470915,544.0691848061019,0.9320019466438706,1.314040264570877,95.1845416433655,University,Digitization,Asia,1500-1800,Omeka
41.49446481372663,319.16404991724363,8.63090419304487,1.4469694915732814,95.41460860215422,Museum,Preservation,Africa,Pre-1500,Python
33.61652522869006,,8.069278621642445,2.8113359746777054,96.16607754048644,Museum,Visualization,Europe,Post-2000,Voyant Tools
19.952694588111964,719.6246116813617,10.338683850542619,0.6720430296754024,95.17261034289518,Museum,Text Analysis,Europe,1900-2000,Omeka
31.545935346247138,280.87186799009845,10.515882972392983,,95.35232756515748,Independent Lab,Digitization,Oceania,1800-1900,TEI
27.15481975685806,419.488931691498,8.396961197347949,0.473380678882265,95.36368415149089,Archive,Preservation,Asia,1900-2000,TEI
35.21876110498112,131.51756670167808,8.005783504859899,0.5706367131703824,94.9290792470553,Museum,Digitization,Oceania,1800-1900,TEI
26.905653958336494,189.5519361442335,8.370436639577859,0.9286597671343513,95.0233963836945,Archive,Text Analysis,Asia,1500-1800,TEI
30.066898445365503,684.571830525033,,0.8888510633567475,96.33247991975752,Museum,Crowdsourcing,Europe,1500-1800,R
,,8.683323170293619,2.467564338723666,95.70154119266827,Library,Digitization,North America,1800-1900,Python
34.75059245865061,530.4852705235895,8.332582639307976,0.3266748363454962,95.9274631580477,Archive,Digitization,Oceania,Pre-1500,Omeka
24.61082810282112,712.7604021247083,8.452142291702177,1.1823674573122622,94.87202924816498,Museum,Visualization,Oceania,1500-1800,TEI
28.732266540895257,116.4327261538964,8.65774935106138,3.4701534156345986,95.24365474263448,University,Text Analysis,Europe,Post-2000,R
28.53234649549522,572.5970384960145,7.733542773681792,1.1640732541866494,95.92047929255013,Archive,Text Analysis,Europe,Post-2000,TEI
26.81246576463144,264.7148627073501,9.392488368730604,0.8742408717013387,95.7093262018629,Independent Lab,Crowdsourcing,North America,Post-2000,TEI
39.17089668900549,963.8757997332041,10.512532802907627,,95.59513535514101,University,Text Analysis,Oceania,Post-2000,Voyant Tools
,489.30205490812546,9.750452240118566,0.9266005265275481,95.56837553711023,University,Digitization,Europe,1800-1900,Omeka
24.348593325724774,808.2059892092065,10.086219075938512,0.7954439486585594,95.25963263192399,Independent Lab,Crowdsourcing,Europe,Pre-1500,Python
35.29974322037388,555.2907050294991,9.873366828861997,1.5995831896060122,95.57362941029689,University,Text Analysis,North America,1800-1900,Voyant Tools
41.216165958063165,53.50947118337097,,1.3360620128916838,95.44227372748558,University,Crowdsourcing,North America,1500-1800,Voyant Tools
35.557781627955734,637.2469677283822,10.759569371739675,,94.53393024911901,Museum,Text Analysis,Africa,Post-2000,Python
23.29084197682993,952.2366252716904,10.051760893750929,2.5609325097596924,95.78413470922769,Museum,Text Analysis,Asia,Post-2000,TEI
28.359803672568745,605.6723635364679,9.828840145482891,0.6297717852020784,96.01823691432884,Archive,Visualization,Africa,Post-2000,TEI
37.27332558093312,821.8207097823223,,1.8087756003045443,95.95443356467429,Archive,Text Analysis,North America,1500-1800,Omeka
27.209548170406098,885.8690382496237,5.888501105007002,1.2047373405922894,95.48664312301246,Archive,Crowdsourcing,Europe,1900-2000,TEI
32.740032832331146,236.09888325064315,9.926546210301316,0.7275656546170363,95.72569924141838,Museum,Digitization,North America,1800-1900,Voyant Tools
34.32345892364668,220.5878482064444,5.919596678496971,2.348684402927855,96.03232225713683,Archive,Visualization,Oceania,Pre-1500,Voyant Tools
25.53266574920959,615.1845319287819,9.543613176316859,0.6776693587568666,95.86558541041579,University,Text Analysis,Europe,1500-1800,Voyant Tools
30.556585064391,417.33249935933765,9.553738914582096,1.1835763749424835,94.86973471649893,Museum,Text Analysis,Africa,1900-2000,Python
,,10.136795547290642,0.582851017965162,95.21015740983559,Archive,Crowdsourcing,Africa,1900-2000,TEI
25.112688985528553,901.538261396431,9.711473985342911,,95.94559275952733,University,Visualization,Africa,Pre-1500,TEI
28.9888062530342,360.5587257581909,7.711032992603574,0.9675526470320706,95.29654838665397,Archive,Text Analysis,Europe,1500-1800,TEI
24.504959434975753,245.04941587353724,8.282900333424525,3.357683049116723,94.58310044561446,Library,Digitization,Asia,1900-2000,TEI
38.911796256558176,783.6011566598232,10.221281078055931,0.7993815311184255,,Archive,Digitization,Asia,Post-2000,Omeka
23.059864601696837,282.68581912925475,10.85273242931262,1.2833534742426083,96.48333246779862,Library,Text Analysis,Asia,Pre-1500,Omeka
28.19682314981508,824.9043994436416,9.398164301675868,1.0209237401842552,95.3104457088215,Archive,Digitization,North America,Post-2000,Voyant Tools
,,10.452148684729927,2.805968210589255,95.12720085797233,Independent Lab,Visualization,North America,Pre-1500,Voyant Tools
38.14316010703058,671.3736039299557,10.26146023010116,2.114845389647241,95.5081887787557,Archive,Text Analysis,Oceania,1800-1900,Python
23.293875040802803,105.24076691232149,9.753486817116732,1.6743074261273045,95.64029359413328,Museum,Crowdsourcing,Europe,1800-1900,R
35.8696441989748,,,2.418142453260043,95.98517623770822,Museum,Visualization,Oceania,1500-1800,Voyant Tools
30.822099010597935,,6.9733557018848575,3.0459749576367523,94.86868052924557,Library,Digitization,North America,1900-2000,TEI
25.616439536060245,591.0103144973194,10.1255697870337,1.079941356298496,96.15205009038749,Museum,Text Analysis,Europe,Post-2000,Voyant Tools
33.30653110271635,176.9719920264148,,1.6876689842761103,95.58240496802574,University,Visualization,Africa,1900-2000,Voyant Tools
31.099226881867352,740.3139409734404,9.952305702414126,3.137999904659454,95.61297912952973,Independent Lab,Digitization,Europe,1800-1900,Omeka
27.617017785906025,865.0218814158962,9.169208217415713,7.249963624828589,95.22445919876084,Independent Lab,Text Analysis,North America,Post-2000,TEI
30.433321691650093,225.4792379173679,10.106111518640818,3.4318247882106707,96.34598594279919,University,Preservation,Africa,1500-1800,Python
29.0050215958912,105.6920458989601,8.778474356142683,1.393479445301168,95.62423659231423,Library,Crowdsourcing,Africa,1900-2000,Python
30.957432934256243,34.12881525437304,5.117282204635517,0.5671147222727695,94.51767784166313,University,Digitization,Europe,Pre-1500,Python
33.54000932810523,645.6116671001333,9.609204423184856,1.3016231301099634,96.30217163117774,University,Digitization,Asia,Pre-1500,Voyant Tools
38.66767730902676,,,2.3669186991961046,,Independent Lab,Preservation,North America,Post-2000,Python
24.254082932665753,551.6929252723293,8.945181918486774,1.842307599802708,95.60771195940777,Archive,Preservation,North America,Pre-1500,Python
40.791578580481335,239.86799910261567,10.491193542621534,1.3267339286112358,95.20995725360083,Independent Lab,Visualization,Asia,Pre-1500,Python
20.76630334028749,397.74336946295955,7.36987934310054,3.3411309038147974,95.23853213670087,Independent Lab,Crowdsourcing,Oceania,1800-1900,Omeka
29.41168250912208,,8.99573427929515,0.7804961661847423,,Museum,Crowdsourcing,Oceania,1500-1800,TEI
32.976741013322886,502.6433122663777,9.141750831240847,3.6691505679566636,94.98610412227539,University,Digitization,North America,Pre-1500,Omeka
31.761800581475164,988.3179252752384,8.81932319019006,0.857100185992252,95.40699513580842,Independent Lab,Preservation,Asia,Pre-1500,TEI
27.80177478819703,145.9355409808658,9.38570559277226,1.5174895322303172,95.18813646291514,University,Crowdsourcing,Asia,1900-2000,Omeka
29.823629889813624,699.1042463045178,10.103489960016503,1.8575957944275694,95.44111296840524,Museum,Text Analysis,Africa,Post-2000,TEI
,410.9095079116492,8.41273791141343,3.0667207477205087,96.15237106264853,University,Crowdsourcing,Oceania,1800-1900,Python
27.924074488378942,434.7635857592586,10.136597977862735,0.8328478328097195,96.12529347107443,Independent Lab,Digitization,Oceania,Post-2000,R
35.18286805680513,720.6887227601944,8.7143863468957,1.0687138173433361,95.25889773312649,University,Crowdsourcing,Africa,1900-2000,Python
32.333622704325236,695.7988344081259,7.683924647827422,4.973271913057821,96.67639902133945,Museum,Visualization,Europe,1900-2000,R
,991.5040180752665,8.28496098530678,1.047112038076457,95.64076248448899,Archive,Preservation,Oceania,1900-2000,Python
35.446485509366255,137.79720146298396,9.215893657287646,1.9581617144600827,96.4869161676995,University,Digitization,Africa,Pre-1500,Omeka
32.075785172883045,,9.448363840530055,2.0322476490473433,95.43288836691138,Independent Lab,Digitization,Asia,Post-2000,R
34.6551415207948,,10.029415489753625,1.732620178571798,95.94781300955273,Museum,Preservation,Europe,Post-2000,Python
33.60468763011806,582.753010084145,8.409977178943857,2.1419383372339627,95.4644549609592,Independent Lab,Preservation,North America,Post-2000,Voyant Tools
26.603936546989637,281.4467640679078,9.68835447093709,1.211815703327777,95.82359051957712,Independent Lab,Preservation,Asia,1500-1800,R
28.076388509115155,89.42222005929673,9.426228092650417,1.7160361107744229,95.98591790908911,University,Digitization,Europe,1800-1900,TEI
34.17144539701631,95.11220766826624,10.443053488604388,0.8504929506921226,95.6218038928365,Independent Lab,Preservation,Africa,Pre-1500,Omeka
33.691637836167324,895.7343482699771,,1.6333718883617248,95.06402377870295,University,Preservation,Asia,1800-1900,Python
30.42927616117926,200.93994457735548,9.450612967986116,0.8214182187315686,95.03443750512197,Archive,Digitization,Europe,Pre-1500,Python
31.49556006824391,330.5598656232655,10.059448310511126,1.9429260799563444,95.88033832896211,Independent Lab,Digitization,North America,Post-2000,TEI
36.86997616164212,235.29549382751813,8.132428005022879,0.7608755731560486,95.96183924457054,Independent Lab,Visualization,Asia,1500-1800,Python
27.269271500420853,361.64833328231794,10.056388303469156,0.810368684957712,,Independent Lab,Crowdsourcing,Asia,1500-1800,Python
32.825040928450186,79.00231628213244,10.269197634485396,0.5469351976042583,96.1456030279572,Library,Text Analysis,Oceania,Post-2000,TEI
29.29690492323053,523.8983348667876,9.55963447239333,1.025409657669426,95.77154225514309,Library,Digitization,Europe,1800-1900,TEI
29.3237977894639,77.72610779639275,10.573593737258122,2.8998598267552738,94.92332826756329,Museum,Text Analysis,Europe,1900-2000,Voyant Tools
35.649601799035956,802.6307147360379,10.22964780303533,1.2777005677860331,95.48186034710187,Library,Visualization,Oceania,Post-2000,Voyant Tools
34.13763756364015,241.9256672035287,8.722388518210016,4.160752923460806,95.04614349594733,Museum,Crowdsourcing,Africa,Pre-1500,TEI
34.59086442040319,545.2560892796655,10.550659904311761,5.749461071378273,95.4442480110946,Library,Crowdsourcing,Africa,1800-1900,R
37.285687484471644,881.3205290574437,7.76874409797782,1.3186464979177706,95.64211229121648,Archive,Crowdsourcing,Oceania,1900-2000,R
30.241319662763797,655.0910693542222,10.158302216205406,0.7491556471703429,96.33569553113357,Museum,Visualization,Asia,1500-1800,R
33.69652710497482,538.410442430822,10.396383545162758,1.2291152630322473,96.12727841855921,Library,Preservation,North America,Pre-1500,Omeka
28.98376510503272,331.14574285712183,8.290525070033343,2.9054724364259306,,Archive,Crowdsourcing,Africa,1500-1800,Voyant Tools
32.30860172624221,340.56839940331594,10.217495472920376,1.6148970383230026,94.45910298846573,Library,Crowdsourcing,North America,Pre-1500,R
29.841216382261578,673.1059904204081,10.217743827084309,0.42181458670630234,94.73200786228624,University,Visualization,Europe,1900-2000,R
,994.4959467840558,10.294038699852788,1.6046178939834368,95.3688764492409,University,Preservation,Europe,Pre-1500,R
33.27539564518457,665.2843796477848,9.774623228066867,,94.85128588222258,Archive,Crowdsourcing,Africa,1900-2000,TEI
26.674765787232637,563.1606716732247,7.495611027894457,3.3374254224378355,95.90827743892204,Independent Lab,Crowdsourcing,Asia,Post-2000,Python
41.2599011547273,734.2407783810536,9.96757884755924,0.3307161760280255,95.07685207061384,Independent Lab,Preservation,Europe,Post-2000,Omeka
25.56691684470149,471.22522823428096,8.350613510502974,2.6206659591597123,97.22029812099737,University,Digitization,North America,Pre-1500,Python
24.72582431996134,70.42663852687735,7.070119902543958,1.2560462559226868,96.77572187370805,University,Digitization,Asia,1800-1900,Voyant Tools
36.338766563200345,567.0707427697307,9.476099500785056,1.1002338277676165,95.16746076177624,Independent Lab,Crowdsourcing,Africa,1500-1800,Python
34.14688444911468,958.8888421340264,6.478003048458205,,95.86900927853434,Museum,Text Analysis,Europe,Pre-1500,Omeka
34.00276115376078,184.39266320128303,10.198666273360727,0.7091173871381982,96.17818647620102,Independent Lab,Preservation,Africa,Pre-1500,R
33.5788339127214,693.3408830642591,,1.3378383269497358,96.56175873365902,Library,Preservation,Asia,1500-1800,R
,209.4953251518659,,0.31534779837110555,95.08307328358198,Museum,Text Analysis,Asia,Pre-1500,TEI
,540.9696561568505,9.055676899310019,3.4154164150330835,94.41655151582265,Library,Preservation,Asia,1500-1800,TEI
31.02501359026863,105.83032776405243,9.252370034553271,2.5252139994968754,95.6292553895228,University,Visualization,Oceania,1900-2000,Omeka
27.44261829803944,456.53144403110326,9.36227288465623,1.7684318302838802,95.94470515068693,Museum,Preservation,Oceania,1800-1900,R
35.09619109328875,759.1821153474935,9.477072212392008,2.5676726989796963,96.1621729767538,Library,Preservation,North America,Post-2000,Python
29.343922825689305,354.8709248585923,,0.47103123960494475,95.94408913529193,Library,Preservation,Asia,Post-2000,Python
26.497837030337443,668.7878673797459,10.94522363586238,1.0889505125376433,94.41037863601734,Museum,Digitization,Asia,1800-1900,Omeka
28.90968085363503,797.9919122831318,10.508735635143186,1.588195866226514,94.66548298981556,Archive,Visualization,Europe,1500-1800,TEI
32.86461634167812,927.9962900723582,8.250853195697,0.40713303049131133,95.80613885985106,Independent Lab,Preservation,North America,1800-1900,Python
27.794593455880126,242.89548235199902,8.879822345648792,1.6048490451619517,95.42853610851738,Library,Visualization,North America,1500-1800,Voyant Tools
26.582822580967843,406.09594753551505,5.801322512639189,3.9086453728588904,94.18025258360568,Independent Lab,Visualization,Africa,1800-1900,Omeka
31.490301174159562,161.20526352641326,8.44165226326489,0.29299995484149843,95.85175721857969,Independent Lab,Visualization,Asia,Pre-1500,Voyant Tools
31.873289896543614,993.3910013019914,6.2898375311346815,0.7954537881057884,95.65001332750933,University,Text Analysis,Europe,Pre-1500,Voyant Tools
27.99722838914435,928.4681945987523,8.27682475298437,0.44489765512461965,94.94940114133935,Independent Lab,Preservation,Africa,1800-1900,TEI
27.913630496808388,545.363400585754,9.818055838095104,0.960165244345416,95.46359894660876,Library,Digitization,Oceania,1900-2000,R
31.34825031258818,844.3569204068571,10.405149007581947,4.0947500945769875,94.96211823322706,University,Digitization,Asia,1800-1900,Omeka
22.82804224521338,526.6838975953218,7.998317859428279,1.1157148177865068,95.58183522709962,Museum,Digitization,North America,Post-2000,R
23.099305161017224,627.5678395079321,8.721188270721962,1.540271983091861,94.45486469092992,Library,Digitization,Asia,Pre-1500,Python
26.51813524423782,98.34000180805644,10.024987670722687,2.1840216602557976,95.33215903390477,University,Preservation,Asia,1800-1900,Python
29.388107254040765,757.9318249300397,9.378414347138364,1.1423712702684479,95.3311643071069,University,Digitization,Oceania,Post-2000,Omeka
,136.71089613318247,5.605130620983829,1.5399111618357186,95.27521964608826,Independent Lab,Visualization,Europe,Pre-1500,TEI
,828.215329505703,9.710948224017475,1.0382721329272337,,Museum,Text Analysis,Europe,1900-2000,Python
34.7802941300101,785.070706727382,9.330294921591177,1.85126158986136,95.2936158057733,Library,Crowdsourcing,Europe,1900-2000,Python
29.520951073382864,,9.888182200425003,12.40769249139369,94.97574873383216,Library,Digitization,Africa,Post-2000,R
30.057068265586555,46.33224668981449,10.326348294321107,,94.44840718217857,Independent Lab,Crowdsourcing,Europe,1800-1900,Python
25.957069394410954,310.7966901140753,,1.0427496832965188,95.2566050671427,Museum,Crowdsourcing,Africa,Pre-1500,TEI
29.92956520563805,270.5944055585344,9.859063069021945,3.5843782320427615,96.45452179640678,Library,Crowdsourcing,Oceania,1900-2000,Python
29.52903941039931,367.0807884300039,10.801358131795853,,,Museum,Visualization,Asia,Post-2000,Python
31.895707339290446,97.24117342040014,8.213917303980425,0.49123070044810585,95.42205953884111,Library,Digitization,Africa,1500-1800,Voyant Tools
25.988884485038387,937.8345914902521,9.784232490104344,0.46925800364641934,95.85957262255506,Independent Lab,Preservation,Oceania,1800-1900,TEI
33.035149206605865,558.5419520698525,,1.0780581898984625,95.91122810171375,Archive,Visualization,Africa,1500-1800,Python
37.67189865431289,313.2533408028433,7.837494317391714,1.9897989080658407,95.06232665084993,Library,Preservation,Oceania,1800-1900,TEI
29.546396240815714,,10.355848194768907,2.1485220556110702,95.50938292866705,University,Digitization,Europe,Pre-1500,TEI
,453.20573688058727,9.050979049593035,4.541231494987898,94.27703761839196,University,Visualization,Europe,Post-2000,Python
33.66790804375556,604.9561293157111,9.183880855858886,1.1895185785396067,95.81270835155405,Archive,Crowdsourcing,Oceania,Pre-1500,Python
28.414140667670818,520.8308048186328,7.3852049661464605,1.932432351743929,96.41594426397187,Library,Visualization,North America,1500-1800,TEI
31.906187747852083,920.8434510706732,9.902846583550554,0.5705792404853529,96.02427886568233,University,Visualization,Oceania,Post-2000,R
30.561357759808974,502.89907750817196,9.219505976224832,,95.19098661810814,University,Digitization,Africa,Pre-1500,R
30.85977757424416,992.2712441067795,9.235401543235366,1.3384511124047034,95.24754421818349,Library,Crowdsourcing,Oceania,Pre-1500,TEI
26.83188588352267,853.6501578822448,9.845172904914762,1.1433101442563474,95.8409082942257,Museum,Crowdsourcing,Asia,Pre-1500,TEI
30.154287992694712,217.22435053496247,10.557210797478968,3.4099235865572197,,Library,Text Analysis,North America,1500-1800,R
32.57021455342724,931.3439348406771,9.096437979721859,1.2311836902068394,95.92986551593886,Museum,Text Analysis,Oceania,Pre-1500,R
38.00628762057521,126.12019119502133,8.405703118021794,,,Archive,Preservation,North America,1900-2000,Voyant Tools
34.94244195612603,819.9468099989797,9.888907555209734,1.6384137825865666,95.48762641426683,Independent Lab,Text Analysis,North America,1800-1900,R
41.032415865757784,387.0700434380143,8.886210914179253,0.6291287485058099,94.62372361236088,Archive,Digitization,Oceania,1900-2000,R
26.555683960659753,879.5792674531189,9.599886585427948,0.15068151062604818,95.68978522236738,Independent Lab,Visualization,Oceania,1500-1800,Omeka
34.904795134103395,870.0150722649759,8.595174563350874,2.0910138992651284,95.72041522206655,University,Crowdsourcing,Europe,1500-1800,Python
31.09831376729176,808.566762918445,9.953574972640894,,94.80714761081634,University,Visualization,Oceania,Pre-1500,Voyant Tools
41.84471364438836,,7.638769229290513,,96.19452921794097,University,Digitization,Oceania,Post-2000,Voyant Tools
26.208588039724244,312.31759604566037,10.012321924398073,1.2304664208168736,94.8186149561074,Museum,Visualization,Europe,1900-2000,TEI
26.18296819759612,,10.030675837217492,0.9579073507590088,95.04494688354448,Independent Lab,Crowdsourcing,Europe,1500-1800,Omeka
27.01565226067989,409.18675887230984,10.83404052163444,0.7905411718170017,94.99105034205986,University,Text Analysis,Asia,1800-1900,Python
,182.2316726345436,10.051412539564932,3.1129771476737425,94.85281205535595,Library,Preservation,Oceania,1500-1800,Voyant Tools
28.085907412896194,698.009444119737,9.547557616317391,1.638873986465633,95.6777950084091,Independent Lab,Crowdsourcing,Africa,1900-2000,R
26.58913459143151,353.5994772400077,9.619814584061412,2.1224234036879346,94.85355412543082,Independent Lab,Crowdsourcing,North America,1800-1900,R
31.72694114648104,976.7816062516157,,0.3015697752366998,95.04865484636711,Museum,Crowdsourcing,Europe,1800-1900,R
31.955942069985795,645.4802832652787,10.748374793058337,2.9278018958782956,94.46582528466074,Archive,Crowdsourcing,Oceania,Pre-1500,Python
40.37538960527943,824.5566461496173,10.13038212441794,0.9269116006081752,95.93147275510455,Museum,Digitization,Africa,Post-2000,Voyant Tools
34.95129906723025,142.13574841902994,10.017424263587536,1.8873799031765843,95.69338898276406,University,Crowdsourcing,North America,1800-1900,Python
27.850804500887985,864.1510053785963,10.047417934995185,1.8094815987753927,95.56156205070683,Library,Visualization,Oceania,Pre-1500,TEI
25.60188694725821,923.8270415106604,10.040822005543118,4.808308668342719,94.52246905006471,Library,Digitization,Africa,Post-2000,TEI
33.125603741232524,493.05071636804655,9.292894750086381,1.3609557143498456,,University,Text Analysis,North America,Pre-1500,Omeka
23.60728109699679,610.3506356045676,9.556850868949011,1.0518661220534202,95.38489546147329,Library,Visualization,Africa,1500-1800,TEI
39.54641678987176,767.6005487417656,9.307583796040417,0.6562970418593372,95.58421158974575,Museum,Visualization,Europe,1500-1800,Voyant Tools
36.858414500106434,183.40742534570842,9.150321408030017,2.876383407917638,95.40898132696807,Museum,Visualization,Oceania,Post-2000,Voyant Tools
28.590336986076476,508.352663457708,9.573298925054726,1.7021694894103412,,University,Visualization,Africa,Pre-1500,Voyant Tools
21.59293879094561,405.32082699499,10.793386833112772,3.1112250322277624,95.55256679788553,Library,Digitization,Africa,1900-2000,R
37.49759894872707,155.6995696401266,9.074996677350072,0.6209028672660465,96.55320183335803,Independent Lab,Text Analysis,Oceania,Pre-1500,R
30.17202535243691,374.1331145943161,5.9827633543855425,0.8305501639997841,95.3495110598964,Archive,Text Analysis,North America,1900-2000,Voyant Tools
36.73866150446731,,9.579100380722762,0.5159648563589408,95.17382743439175,Independent Lab,Crowdsourcing,Oceania,1800-1900,TEI
22.150003218128166,36.33324456209211,9.234766598964155,5.369853715670397,96.07542077457796,Museum,Preservation,Africa,1800-1900,TEI
,,9.57577551256518,1.84043863321858,95.38526200943488,Museum,Digitization,Asia,1800-1900,Omeka
30.325031582390913,964.2209024397821,8.267032008393503,4.555918951402456,95.22917569004737,Museum,Text Analysis,North America,Pre-1500,Python
30.59532962492371,554.9607377558668,8.46143272436548,0.5946325167018479,95.46440810242575,Museum,Digitization,Africa,Post-2000,Omeka
27.80176015720378,966.4966617563878,9.571764776395865,2.0528253976428417,95.25372102615731,Archive,Digitization,Asia,1900-2000,Python
33.780944446037495,438.5952655466306,4.936992968496233,1.7908481634218858,95.8272277595371,University,Crowdsourcing,North America,Pre-1500,TEI
25.635171913487028,319.616517952907,9.923450975273438,,94.52863032370902,Museum,Text Analysis,Europe,1800-1900,Voyant Tools
29.52406841269353,511.18083977824165,9.9882608821123,3.5501741037622927,94.932591080905,Library,Preservation,Oceania,1500-1800,R
31.035639809159495,445.27691509328105,7.984637877960326,4.624960802772263,95.1491510259844,Archive,Preservation,North America,1800-1900,Omeka
32.58726187559375,114.86900749382647,8.362590457701081,3.6766649275560885,,Museum,Preservation,North America,Post-2000,Omeka
34.352464787744445,644.4844187772042,,2.505928427977007,94.67916519128975,Library,Visualization,Africa,1800-1900,TEI
24.961486400810657,224.2986712166036,9.961961813177949,1.0987006483949084,95.24082925040206,Museum,Text Analysis,Asia,Post-2000,Python
22.72523744662189,624.1213069434514,10.507762473840303,1.2061171490530258,95.10072959965406,University,Visualization,North America,1500-1800,Omeka
36.631473442692545,654.2468092060718,9.824318802222516,4.9987479574186455,95.57436079001555,Archive,Visualization,Oceania,1900-2000,Python
32.63040498939796,160.83137293946163,8.769076267907831,0.7034882797761177,,University,Visualization,North America,1800-1900,Omeka
,71.43134093896148,9.566580197341894,2.5018137497364625,94.08087924028098,Archive,Crowdsourcing,North America,Post-2000,Voyant Tools
38.44651129221261,783.7159456529555,10.278672941559988,2.4685461090511547,95.84553510651084,Museum,Crowdsourcing,Africa,1900-2000,TEI
31.266779710364293,465.84379232882696,10.301967823560952,1.6967461843244926,95.42286113389586,Museum,Digitization,North America,1500-1800,Python
36.05147786271913,67.76589717262102,10.942909569058479,7.272875473526956,,Archive,Digitization,Asia,Post-2000,TEI
31.108389407050545,995.3610589690694,10.149493066033191,1.0911479639286819,95.9341751339475,Library,Text Analysis,Africa,1500-1800,R
40.552461880809936,67.84385419220297,8.482723351659224,1.5775444428810512,94.89340714099541,Library,Text Analysis,Europe,1500-1800,TEI
39.27662341881602,698.0879523737676,4.96290386227223,1.0012338253673707,95.08726520967417,Museum,Crowdsourcing,Europe,Pre-1500,Python
29.44112390140463,984.0422113288794,7.351959841362964,1.7179333904399994,,Museum,Digitization,Africa,1900-2000,Python
35.19627685157178,247.09385071156638,10.894368686676724,1.3288236103786746,94.78776338083271,University,Digitization,Asia,Pre-1500,R
34.19653145442574,151.4026843456242,7.331269826766611,1.2989658342590973,94.81449301289351,Museum,Visualization,Africa,1500-1800,R
,130.2819182279046,8.610639583034772,3.1890489100802895,94.94155648006259,Archive,Preservation,Africa,Post-2000,Omeka
25.23543503279948,310.4919996578196,7.9010559224765,4.741302473676475,94.85957769559269,Library,Preservation,Africa,1800-1900,Python
33.7857749752922,110.74891684174021,,0.9060426754467605,94.79551199128872,Library,Preservation,Africa,Pre-1500,TEI
35.44604086964794,696.0073356369905,9.372058861607206,1.2424520772432541,95.36700524643443,University,Crowdsourcing,North America,1800-1900,R
21.74265589368443,72.31806071576207,9.812018078526531,4.2552455332561125,95.99165038879036,Library,Preservation,Oceania,Pre-1500,TEI
,514.4579998232919,,0.314632255095257,95.73972973503874,Library,Preservation,Europe,1900-2000,R
20.2916819930995,997.3239014393471,10.10689438585046,1.1082810061305821,95.12644573599961,Independent Lab,Visualization,Asia,1800-1900,Python
28.96970538677721,816.2408830159586,,1.1633406857840973,95.21052493317288,Archive,Text Analysis,North America,Pre-1500,R
34.14606172127981,620.0066620701008,9.977031576760949,2.120527418155557,95.60565231615809,Independent Lab,Crowdsourcing,Europe,1500-1800,Python
38.15643124018014,313.6425744778456,8.273772772089927,0.6642060721841182,95.23591173762262,Library,Digitization,Oceania,Post-2000,R
30.717791640998875,628.530383772422,9.715924290076517,5.613786637030066,95.72020838864337,University,Visualization,Africa,1500-1800,Omeka
39.03487367925646,531.9045590743351,10.742349071006274,1.135218035629133,96.16243741857998,University,Preservation,Oceania,1900-2000,R
23.83268154072554,,,1.4691468624239838,95.62650879527445,Library,Digitization,Europe,1900-2000,Omeka
21.504440635924226,139.9962933882975,6.567987418371935,0.6010496229855704,95.58434787246759,Museum,Visualization,Europe,Pre-1500,Omeka
30.100030441916903,888.065753523662,7.983065885808124,1.9113530964581154,95.12261861406851,Independent Lab,Crowdsourcing,North America,1500-1800,TEI
32.64472640259654,455.5685996617093,3.3616579579600847,2.2872936967961532,96.42828490592312,Library,Preservation,North America,1800-1900,Python
30.087222500629537,202.7606856532574,9.085269622730566,2.4340996190012625,94.52618158566916,University,Crowdsourcing,Asia,Pre-1500,R
19.702278042500616,374.4493569317167,5.0663401883256505,2.5009207662499073,95.00550020901018,University,Visualization,Africa,Pre-1500,R
30.26102578133606,420.38194918403775,10.513252673426246,1.421795822757079,95.05126343165415,Independent Lab,Digitization,Oceania,1500-1800,Voyant Tools
